,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
7942,F37358,3718.0,E,2.0,2022-02-14 14:01:46.870,2022-02-14,2022-02-10 00:00:00,2022-02-14,,6286.08,0.0,0
7943,F37359,8562.0,E,2.0,2022-02-14 14:57:46.057,2022-02-14,2022-02-08 00:00:00,2022-02-14,,1452.18,0.0,0
7944,F37360,8503.0,C,3.0,2022-02-14 17:33:46.920,2022-02-14,2022-02-14 00:00:00,2022-02-14,2022-02-14,14000.000000000002,0.0,0
7945,F37361,5458.0,E,3.0,2022-02-14 17:36:05.843,2022-02-14,2022-02-11 00:00:00,2022-02-14,,1185.0,0.0,0
7946,F37362,5926.0,E,2.0,2022-02-14 17:47:16.663,2022-02-14,2022-02-14 00:00:00,2022-02-14,,336.93,0.0,0
7947,F37363,7067.0,E,1.0,2022-02-14 17:53:17.750,2022-02-14,2022-02-08 00:00:00,2022-02-14,,5668.990000000001,0.0,0
7948,F37364,8579.0,E,2.0,2022-02-15 10:17:15.607,2022-02-15,2022-02-15 00:00:00,2022-02-15,,1058.75,0.0,0
7949,F37365,8580.0,E,2.0,2022-02-15 10:50:38.163,2022-02-15,2022-02-15 00:00:00,2022-02-15,,413.51,0.0,0
7950,F37366,4612.0,E,2.0,2022-02-15 11:55:42.733,2022-02-15,2022-02-15 00:00:00,2022-02-15,,990.0,0.0,0
7951,F37367,5935.0,E,2.0,2022-02-15 12:19:43.787,2022-02-15,2022-02-11 00:00:00,2022-03-02,,894.84,0.0,0
7952,F37368,8307.0,E,2.0,2022-02-15 12:30:22.813,2022-02-15,2022-02-15 00:00:00,2022-02-15,,1496.0300000000002,0.0,0
7953,F37369,8307.0,E,2.0,2022-02-15 12:34:32.857,2022-02-15,2022-02-15 00:00:00,2022-02-15,,125.00000000000001,0.0,0
7954,F37370,6892.0,E,2.0,2022-02-15 13:26:22.957,2022-02-15,2022-02-15 00:00:00,2022-02-15,,2174.6000000000004,0.0,0
7955,F37371,5926.0,E,2.0,2022-02-15 15:17:14.807,2022-02-15,2022-02-15 00:00:00,2022-02-15,,480.17,0.0,0
7956,F37372,6458.0,E,2.0,2022-02-15 16:00:56.917,2022-02-15,2022-02-15 00:00:00,2022-02-15,,1404.0,0.0,0
7957,F37373,2740.0,E,2.0,2022-02-15 16:14:43.737,2022-02-15,2022-02-18 00:00:00,2022-02-15,,5046.0,0.0,0
7958,F37374,5926.0,E,2.0,2022-02-15 17:21:47.547,2022-02-15,2022-02-15 00:00:00,2022-02-15,,654.8199999999999,0.0,0
7959,F37375,3437.0,E,2.0,2022-02-16 09:27:58.310,2022-02-16,2022-02-10 00:00:00,2022-02-16,,2573.7504,0.0,0
7960,F37376,1401.0,E,3.0,2022-02-16 09:49:08.737,2022-02-16,2022-02-09 00:00:00,2022-02-16,,3000.0000000000005,0.0,0
7961,F37377,5271.0,E,3.0,2022-02-16 09:55:01.817,2022-02-16,2022-02-08 00:00:00,2022-03-18,,6500.000000000001,0.0,0
7962,F37378,253.0,E,3.0,2022-02-16 10:19:41.477,2022-02-16,2022-02-16 00:00:00,2022-04-02,,5251.0,0.0,0
7963,F37379,5148.0,E,2.0,2022-02-16 12:52:29.460,2022-02-16,2022-02-16 00:00:00,2022-03-03,,1058.75,0.0,0
7964,F37380,6040.0,E,2.0,2022-02-16 13:16:03.113,2022-02-16,2022-02-16 00:00:00,2022-02-16,,4080.0000000000005,0.0,0
7965,F37381,8483.0,E,2.0,2022-02-16 13:22:27.520,2022-02-16,2022-02-16 00:00:00,2022-02-16,,4758.64,0.0,0
7966,F37382,8581.0,E,2.0,2022-02-16 13:38:07.387,2022-02-16,2022-02-16 00:00:00,2022-02-16,,279.9,0.0,0
7967,F37383,1831.0,E,2.0,2022-02-16 14:11:40.933,2022-02-16,2022-02-03 00:00:00,2022-04-02,,1881.7,0.0,0
7968,F37384,6892.0,E,2.0,2022-02-16 16:59:50.087,2022-02-16,2022-02-16 00:00:00,2022-02-16,,137.94,0.0,0
7969,F37385,3424.0,E,2.0,2022-02-16 17:38:45.787,2022-02-16,2022-02-16 00:00:00,2022-02-16,,2282.0,0.0,0
7970,F37386,2595.0,E,3.0,2022-02-17 09:50:24.250,2022-02-17,2022-01-07 00:00:00,2022-02-17,,4595.9,0.0,0
7971,F37387,8243.0,E,2.0,2022-02-17 09:57:46.457,2022-02-17,2022-02-17 00:00:00,2022-02-17,,149.5514,0.0,0
7972,F37388,856.0,E,2.0,2022-02-17 10:08:58.227,2022-02-17,2022-02-10 00:00:00,2022-02-17,,1451.182,0.0,0
7973,F37389,8582.0,E,2.0,2022-02-17 10:33:55.170,2022-02-17,2022-02-17 00:00:00,2022-02-17,,762.0300000000001,0.0,0
7974,F37390,1130.0,E,2.0,2022-02-17 10:55:53.777,2022-02-17,2022-02-17 00:00:00,2022-02-25,,587.0,0.0,0
7975,F37391,5149.0,E,2.0,2022-02-17 11:05:30.970,2022-02-17,2022-02-17 00:00:00,2022-02-17,,2249.28,0.0,0
7976,F37392,361.0,E,2.0,2022-02-17 11:17:31.440,2022-02-17,2022-02-17 00:00:00,2022-02-17,,1241.6229,0.0,0
7977,F37393,361.0,E,2.0,2022-02-17 11:20:27.173,2022-02-17,2022-02-17 00:00:00,2022-02-17,,1241.6229,0.0,0
7978,F37394,1784.0,E,2.0,2022-02-17 11:29:47.130,2022-02-17,2022-02-11 00:00:00,2022-03-04,,1136.5300000000002,0.0,0
7979,F37395,5926.0,E,3.0,2022-02-17 12:38:07.393,2022-02-17,2022-02-11 00:00:00,2022-02-17,,862.07,0.0,0
7980,F37396,8381.0,E,2.0,2022-02-17 13:49:42.977,2022-02-17,2022-02-17 00:00:00,2022-02-17,,347.2875,0.0,0
7981,F37397,455.0,E,2.0,2022-02-17 13:59:56.427,2022-02-17,2022-02-15 00:00:00,2022-02-17,,3406.54,0.0,0
7982,F37398,8404.0,E,2.0,2022-02-17 14:11:19.930,2022-02-17,2022-02-17 00:00:00,2022-02-17,,3803.7516000000005,0.0,0
7983,F37399,6257.0,E,2.0,2022-02-17 15:25:35.340,2022-02-17,2022-02-17 00:00:00,2022-02-17,,663.8100000000001,0.0,0
7984,F37400,8578.0,E,2.0,2022-02-17 15:47:09.713,2022-02-17,2022-02-17 00:00:00,2022-02-17,,563.82,0.0,0
7985,F37401,3704.0,E,2.0,2022-02-17 16:37:25.257,2022-02-17,2022-02-15 00:00:00,2022-02-17,,7575.000000000001,0.0,0
7986,F37402,8583.0,E,2.0,2022-02-17 16:45:58.017,2022-02-17,2022-02-17 00:00:00,2022-02-17,,408.78000000000003,0.0,0
7987,F37403,3108.0,E,2.0,2022-02-17 16:59:52.390,2022-02-17,2022-02-09 00:00:00,2022-02-17,,675.4000000000001,0.0,0
7988,F37404,3108.0,E,2.0,2022-02-17 17:11:38.837,2022-02-17,2022-02-17 00:00:00,2022-02-17,,88.22000000000001,0.0,0
7989,F37405,6053.0,E,2.0,2022-02-17 17:33:14.123,2022-02-17,2022-02-08 00:00:00,2022-02-17,,790.52,0.0,0
7990,F37406,8260.0,C,3.0,2022-02-17 17:51:09.127,2022-02-17,2022-02-14 00:00:00,2022-02-17,2022-02-18,30589.125304999998,0.0,0
7991,F37407,6280.0,E,2.0,2022-02-18 11:03:57.950,2022-02-18,2022-02-18 00:00:00,2022-02-18,,150.0,0.0,0
7992,F37408,537.0,E,3.0,2022-02-18 11:12:06.127,2022-02-18,2022-02-18 00:00:00,2022-03-20,,25554.203400000002,0.0,0
7993,F37409,8260.0,E,3.0,2022-02-18 11:23:42.087,2022-02-18,2022-02-14 00:00:00,2022-02-18,,30589.125304999998,0.0,0
7994,F37410,2548.0,E,1.0,2022-02-18 12:05:08.147,2022-02-18,2022-02-23 00:00:00,2022-02-18,,25075.0,0.0,0
7995,F37411,6644.0,E,2.0,2022-02-18 12:21:13.887,2022-02-18,2022-02-18 00:00:00,2022-02-18,,661.818,0.0,0
7996,F37412,4649.0,E,2.0,2022-02-18 12:32:09.677,2022-02-18,2022-02-17 00:00:00,2022-02-18,,2077.5,0.0,0
7997,F37413,0.0,E,2.0,2022-02-18 13:06:27.717,2022-02-18,2022-02-18 00:00:00,2022-02-18,,570.0,0.0,0
7998,F37414,5150.0,E,3.0,2022-02-18 13:58:24.200,2022-02-18,2022-02-18 00:00:00,2022-02-18,,2040.0000000000002,0.0,0
7999,F37415,8316.0,E,2.0,2022-02-18 14:08:12.533,2022-02-18,2022-02-18 00:00:00,2022-02-18,,3722.1000000000004,0.0,0
